SpO2	VT	Fb	VI	Systolic	Diastolic	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Barometric Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
%	L	BPM	L/min	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	s
0.4375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.2411957	0.631760597	-0.28125	54.49149323	31.74100113	62.32358932	729.4879761	4244.97301
0.4375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.1752625	0.620408595	-0.427083343	54.49149323	31.74100113	62.32358932	729.4879761	4244.98801
0.40625	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.285141	0.611326993	-0.391666681	54.49149323	31.74100113	62.32358932	729.4879761	4245.03301
0.375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.5269012	0.622678936	0.03125	54.49149323	31.74100113	62.32358932	729.4879761	4245.10801
0.375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3950348	0.627219796	-0.21875	54.49149323	31.74100113	62.32358932	729.4879761	4245.13301
0.4375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3071289	0.656734884	-0.34375	54.49149323	31.74100113	63.94353485	729.4879761	4245.18301
0.4375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3510742	0.665816367	-0.135416672	54.49149323	31.74100113	63.94353485	729.4879761	4245.20301
0.4375	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.460968	0.634030938	0.19140625	54.49149323	31.74100113	63.94353485	729.4879761	4245.23301
0.40625	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.0653687	0.654464483	0.850984514	54.49149323	31.74100113	63.94353485	729.4879761	4245.35301
0.40625	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.702713	0.683979571	146.7050629	53.53461075	33.49754715	63.46295166	729.4879761	4247.44801
0.40625	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.8345795	0.661275625	146.7050629	54.11109161	33.39332581	65.65507507	729.4879761	4249.06801
0.46875	#NUM!	#NUM!	#NUM!	100.7265625	-2.615200043	#NUM!	#NUM!	#NUM!	141.9005737	2.473047733	146.7050629	54.7366333	29.98347855	71.88878632	729.4879761	4252.07301
0.375	#NUM!	#NUM!	#NUM!	100.6594467	-1.062626004	#NUM!	#NUM!	#NUM!	143.2851715	2.255089998	146.7050629	59.40812302	32.13108063	70.37644958	729.4879761	4253.31801
0.40625	#NUM!	#NUM!	#NUM!	100.6594467	-1.062626004	#NUM!	#NUM!	#NUM!	142.8456116	4.216707706	16.03780556	59.40812302	32.13108063	70.37644958	729.4879761	4253.43301
0.375	#NUM!	#NUM!	#NUM!	100.6904602	-1.068452358	#NUM!	#NUM!	#NUM!	109.3075943	23.63990021	53.29961014	61.51187897	31.65058517	69.78500366	729.4879761	4254.14801
0.40625	#NUM!	#NUM!	#NUM!	100.8136368	-1.006250024	#NUM!	#NUM!	#NUM!	138.6478577	13.66380405	53.29961014	61.13709259	31.11878777	64.8870697	729.4879761	4255.08301
0.375	#NUM!	#NUM!	#NUM!	100.8136368	-1.006250024	#NUM!	#NUM!	#NUM!	112.7581024	29.70411491	39.9453125	56.75785446	30.10986328	64.8870697	729.4879761	4255.43301
0.3125	#NUM!	#NUM!	#NUM!	100.8136368	-1.006250024	#NUM!	#NUM!	#NUM!	143.8126373	3.440233946	39.9453125	58.74187088	29.48222351	69.66217804	729.4879761	4256.42801
0.40625	#NUM!	#NUM!	#NUM!	100.8136368	-1.006250024	#NUM!	#NUM!	#NUM!	143.7686768	3.771711111	0.31081906	58.74187088	29.48222351	69.66217804	729.4879761	4256.43301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	142.9335175	0.590893507	-0.109375	55.33256531	29.0788269	68.28499603	729.4879761	4258.47801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	143.0873566	0.500077844	-0.193749994	55.33256531	29.0788269	68.28499603	729.4879761	4258.48801
0.46875	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	143.3730774	0.354772866	-0.099609375	55.33256531	29.0788269	68.28499603	729.4879761	4258.51301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.2741699	0.093677908	0.175595239	55.33256531	29.0788269	70.39046478	729.4879761	4258.59301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.8455963	-0.049356714	0.15625	55.33256531	29.0788269	70.39046478	729.4879761	4258.69801
0.375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.8236084	-0.067519851	0.317708343	55.33256531	29.0788269	70.39046478	729.4879761	4258.77801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9774628	-0.058438282	0.26953125	55.33256531	29.0788269	70.39046478	729.4879761	4258.80801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.0873413	-0.038004763	0.25	55.33256531	29.0788269	70.39046478	729.4879761	4258.84801
0.34375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9115143	-0.0538975	0.135416672	55.33256531	29.01134682	70.39046478	729.4879761	4258.89301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.8455963	-0.008489683	-0.3046875	54.61591721	29.01134682	70.39046478	729.4879761	4258.93801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9115143	-0.006219293	-0.13671875	54.61591721	29.01134682	70.39046478	729.4879761	4258.95801
0.46875	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9335022	0.05281087	-0.425480783	54.61591721	29.01134682	70.39046478	729.4879761	4258.99801
0.375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.2631683	0.098218679	-0.3359375	54.61591721	29.01134682	70.39046478	729.4879761	4259.06301
0.375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.285141	0.109570645	-0.425000012	54.61591721	29.01134682	70.39046478	729.4879761	4259.10301
0.46875	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.285141	0.15724884	-0.431640625	54.61591721	29.01134682	70.39046478	729.4879761	4259.12801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3510742	0.270768404	-0.04296875	54.61591721	29.01134682	70.39046478	729.4879761	4259.20801
0.34375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.4389801	0.311635435	0.055555556	54.61591721	29.01134682	70.39046478	729.4879761	4259.24801
0.375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.0653687	0.347961664	-0.0625	54.61591721	29.01134682	70.39046478	729.4879761	4259.29301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9554749	0.393369526	0.052083332	54.61591721	29.01134682	70.39046478	729.4879761	4259.30801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.8236084	0.429695755	0.234375	54.61591721	29.01134682	70.39046478	729.4879761	4259.32301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.8016357	0.484185129	0.203125	54.61591721	29.01134682	69.78292847	729.4879761	4259.40301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3950348	0.595434248	0.178977266	54.61591721	29.01134682	69.78292847	729.4879761	4259.49301
0.34375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.1752625	0.634030938	0.209821433	54.61591721	29.01134682	69.78292847	729.4879761	4259.54801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9774628	0.652194023	0.18601191	54.61591721	29.01134682	69.78292847	729.4879761	4259.58301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9115143	0.706683397	-0.16015625	54.61591721	29.01134682	69.78292847	729.4879761	4259.68801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.0873413	0.699872255	0.004464286	54.61591721	33.20240402	69.78292847	729.4879761	4259.72801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3291016	0.661275625	-0.138392851	53.80153656	33.20240402	69.78292847	729.4879761	4259.76301
0.375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3730469	0.663546026	0.026041666	53.80153656	33.20240402	69.78292847	729.4879761	4259.79801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.285141	0.672627628	-0.378472209	53.80153656	33.20240402	69.78292847	729.4879761	4259.82801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9554749	0.681709111	-0.41015625	53.80153656	33.20240402	69.78292847	729.4879761	4259.87301
0.46875	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9774628	0.688520312	-0.7578125	53.80153656	33.20240402	69.78292847	729.4879761	4259.91301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.1972351	0.649923682	-0.0625	53.80153656	33.20240402	69.78292847	729.4879761	4259.95301
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.043396	0.656734884	-0.100000002	53.80153656	33.20240402	69.78292847	729.4879761	4259.99801
0.4375	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.9115143	0.634030938	-0.138392851	53.80153656	29.06907845	69.78292847	729.4879761	4260.02301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.7576752	0.604515851	0.13333334	53.80153656	29.06907845	69.78292847	729.4879761	4260.05801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	144.867569	0.636301279	0.226249993	53.80153656	29.06907845	69.78292847	729.4879761	4260.13301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.4389801	0.624949336	0.228365392	53.80153656	29.06907845	71.44567108	729.4879761	4260.25801
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.3291016	0.606786192	0.295622051	53.80153656	29.06907845	71.44567108	729.4879761	4260.32301
0.40625	-1.278603792	4.767580509	6.712984562	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	145.0653687	0.606786192	146.7632446	57.97489166	34.36219406	69.10957336	729.4879761	4262.44301
0.4375	-1.278603792	4.767580509	6.712984562	100.6251373	-0.878348231	#NUM!	-0.000941605	#NUM!	121.1975555	24.08716965	146.7632446	47.92950821	25.7746048	68.12937164	729.4879761	4267.08301
0.4375	-1.278603792	4.767580509	6.712984562	100.6459503	-0.983411133	#NUM!	-0.000835976	#NUM!	143.9445038	0.161789641	146.7632446	51.48678589	27.15494728	71.03298187	729.4879761	4268.28301
0.4375	-1.278603792	4.767580509	6.712984562	100.6459503	-0.983411133	#NUM!	-0.000830062	#NUM!	145.0873413	-0.065249458	9.800751686	51.48678589	32.40766907	71.03298187	729.4879761	4268.43301
0.40625	-1.278603792	4.767580509	6.712984562	100.7576599	-0.875	#NUM!	-0.00082401	#NUM!	113.8130264	31.37739372	55.09199524	50.76590729	27.37073898	66.88311005	729.4879761	4269.09801
0.4375	-0.78201133	21.73913002	18.72133446	100.6570282	-0.851262033	0.086136103	-0.002318864	-0.026920933	105.7472076	36.96028519	55.09199524	49.74964905	32.19677353	66.43801117	729.4879761	4270.41301
0.40625	-0.78201133	21.73913002	18.72133446	100.6570282	-0.851262033	0.086132765	-0.002319177	-0.026925612	105.8790741	36.91487503	40.10109329	49.74964905	32.19677353	66.43801117	729.4879761	4270.43301
0.40625	-0.78201133	21.73913002	18.72133446	100.6570282	-0.851262033	0.086040735	-0.002330117	-0.027081553	137.966568	2.677382708	40.10109329	49.74964905	34.67343903	70.37690735	729.4879761	4271.06301
0.4375	-0.78201133	21.73913002	18.72133446	100.6570282	-0.851262033	0.085990906	-0.002339159	-0.027202396	144.6917419	0.166330412	0.261672586	49.504879	27.09303093	70.37690735	729.4879761	4271.43301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027073264	-0.000745479	-0.027535599	133.0215759	4.477802753	0.276988626	48.73574829	26.50661087	69.29190063	729.4879761	4273.54801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027071476	-0.000745857	-0.02755139	139.8566437	1.735170484	0.264945656	48.73574829	26.50661087	69.29190063	729.4879761	4273.65801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02706933	-0.000746215	-0.027566813	143.3730774	0.540944874	0.209821433	48.73574829	26.50661087	69.29190063	729.4879761	4273.77301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027068555	-0.000746311	-0.027571149	144.0324097	0.368395209	0.00390625	48.73574829	33.07133865	69.29190063	729.4879761	4273.80801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02706778	-0.000746416	-0.027575819	144.3401031	0.243523717	-0.421875	49.18659592	33.07133865	69.29190063	729.4879761	4273.84801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027067006	-0.000746515	-0.027580259	144.5159302	0.170871198	-0.373263896	49.18659592	33.07133865	69.29190063	729.4879761	4273.88801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027064979	-0.000746717	-0.027589796	144.7357025	0.048270084	-0.322916657	49.18659592	33.07133865	69.29190063	729.4879761	4273.97801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027064621	-0.000746749	-0.027591323	144.7796631	0.011943834	-0.53125	49.18659592	33.07133865	69.29190063	729.4879761	4273.99301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027063549	-0.000746847	-0.027596062	144.9554749	-0.022112029	-0.25	49.18659592	33.07133865	69.29190063	729.4879761	4274.04301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02706337	-0.000746866	-0.027596932	145.0214081	-0.006219293	-0.296875	49.18659592	33.07133865	69.29190063	729.4879761	4274.05301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027062953	-0.000746902	-0.027598692	145.1752625	0.014214224	-0.3515625	49.18659592	33.07133865	69.29190063	729.4879761	4274.07301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027062058	-0.000746969	-0.027602077	145.3730469	0.023295788	0.028124999	49.18659592	33.07133865	69.29190063	729.4879761	4274.11301
0.34375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027060926	-0.00074704	-0.027605843	145.1752625	0.023295788	-0.069444448	49.18659592	33.07133865	69.29190063	729.4879761	4274.16301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027060092	-0.000747091	-0.027608579	145.2192078	0.002862271	0.15625	49.18659592	33.07133865	69.29190063	729.4879761	4274.20801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027059376	-0.000747145	-0.027611302	145.1752625	0.070974	0	49.18659592	33.07133865	69.29190063	729.4879761	4274.25801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027058244	-0.000747207	-0.02761477	145.1093292	0.095948294	0.090909094	49.18659592	26.1339283	69.29190063	729.4879761	4274.31801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02705735	-0.000747257	-0.027617516	145.0214081	0.118652202	0.21875	49.18659592	26.1339283	69.42488098	729.4879761	4274.37301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02705574	-0.000747316	-0.027621353	144.9994354	0.182223156	0.276785702	49.18659592	26.52589226	69.42488098	729.4879761	4274.48801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027055562	-0.00074732	-0.02762167	145.3510742	0.232171744	0.040178571	49.18659592	26.52589226	69.42488098	729.4879761	4274.52301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027172506	-0.000747202	-0.027498456	145.5269012	0.282120347	-0.09943182	49.18659592	26.52589226	69.42488098	729.4879761	4274.55801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02717185	-0.000747176	-0.027498176	145.1313019	0.295742691	-0.473958343	49.18659592	26.52589226	69.42488098	729.4879761	4274.61301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027171433	-0.000747154	-0.027497789	145.0214081	0.350232065	-0.486328125	49.18659592	26.52589226	69.42488098	729.4879761	4274.64301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027170897	-0.000747074	-0.02749538	145.285141	0.420614183	-0.486607134	49.85380173	28.56611252	69.42488098	729.4879761	4274.72301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027170539	-0.000747031	-0.02749417	145.285141	0.459210813	-0.4375	49.85380173	28.56611252	69.42488098	729.4879761	4274.75801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027170599	-0.000747005	-0.027493132	145.3510742	0.454670042	0.111111112	49.85380173	28.56611252	69.42488098	729.4879761	4274.77801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027170479	-0.000746939	-0.027490824	145.1752625	0.445588499	-0.192708328	49.85380173	28.56611252	69.42488098	729.4879761	4274.82301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027170002	-0.000746782	-0.02748552	145.4389801	0.534133732	0.083333336	49.85380173	28.56611252	69.42488098	729.4879761	4274.91301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027169466	-0.000746668	-0.027481871	145.285141	0.52505213	0.279017866	49.85380173	28.56611252	69.42488098	729.4879761	4274.97301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027168334	-0.000746325	-0.027470414	145.0653687	0.481914759	0.247159094	49.85380173	28.56611252	69.42488098	729.4879761	4275.11301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027167857	-0.000746152	-0.027464524	145.2411957	0.470562786	0.1640625	49.85380173	28.56611252	69.42488098	729.4879761	4275.16801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027167201	-0.000745878	-0.027455101	145.0653687	0.531863332	0.052083332	49.85380173	28.56611252	66.55587769	729.4879761	4275.24801
0.34375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027167022	-0.000745823	-0.027453246	145.0214081	0.52505213	-0.048611112	49.85380173	28.56611252	66.55587769	729.4879761	4275.26301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027166724	-0.000745648	-0.027447114	145.043396	0.466021985	-0.151041672	49.85380173	28.56611252	66.55587769	729.4879761	4275.30801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027166426	-0.000745524	-0.027442856	145.2411957	0.479644358	-0.15625	49.85380173	28.56611252	66.55587769	729.4879761	4275.33801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027166307	-0.000745416	-0.027439002	145.3510742	0.493266702	-0.21875	49.85380173	28.56611252	66.55587769	729.4879761	4275.36301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027166486	-0.000745326	-0.027435508	145.3291016	0.497807503	-0.4375	49.85380173	28.56611252	66.55587769	729.4879761	4275.38301
0.34375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027166128	-0.000745186	-0.027430719	145.460968	0.513700187	0.283020318	49.85380173	28.56611252	66.55587769	729.4879761	4275.41301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027167797	-0.000722162	-0.02658155	144.9774628	1.056323647	146.7635193	51.08946609	30.21564102	60.80604935	729.4879761	4277.44301
0.40625	-1.509980559	3.506721258	5.831150532	100.6757813	-1.222265601	0.027299106	-0.000588164	-0.021545164	142.5379333	2.99523735	146.7635193	53.40892792	30.05292702	67.48532867	729.4879761	4282.23801
0.4375	-1.509980559	3.506721258	5.831150532	100.6938934	-1.161982536	0.027360439	-0.000551328	-0.020150563	143.6148376	2.246008396	146.7635193	51.82743073	29.59887314	68.46082306	729.4879761	4283.39301
0.40625	-1.509980559	3.506721258	5.831150532	100.6938934	-1.161982536	0.027362764	-0.000550044	-0.020101922	143.7466888	2.234656572	1.545594215	51.82743073	29.59887314	68.46082306	729.4879761	4283.43301
0.4375	-1.509980559	3.506721258	5.831150532	106.2708588	-6.03757	0.027393281	-0.000531137	-0.019389311	143.7906647	1.914531231	56.83723068	48.03354645	32.42788315	67.07778931	729.4879761	4284.04301
0.4375	-1.509980559	3.506721258	5.831150532	100.7139053	-1.101888061	0.027438343	-0.000501908	-0.018292217	119.3514175	29.37036705	56.83723068	44.40643311	24.32452011	70.83342743	729.4879761	4285.20801
0.34375	-1.509980559	3.506721258	5.831150532	100.7139053	-1.101888061	0.027445376	-0.00049742	-0.018124003	111.6811905	32.81682205	40.06296921	44.40643311	24.32452011	70.63936615	729.4879761	4285.43301
0.40625	-1.509980559	3.506721258	5.831150532	100.7139053	-1.101888061	0.027459085	-0.000486676	-0.017723667	108.6262817	36.96255493	40.06296921	45.49710464	24.66796875	70.63936615	729.4879761	4286.15301
0.40625	-1.509980559	3.506721258	5.831150532	100.7139053	-1.101888061	0.02746141	-0.000483821	-0.0176182	107.8350906	37.23500061	0.366060525	45.49710464	24.66796875	73.1811142	729.4879761	4286.43301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02737242	-0.000500446	-0.018282849	110.6042786	33.09153748	0.25	49.85823059	29.99092674	71.7885437	729.4879761	4288.47801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02736485	-0.000504917	-0.01845129	109.1757278	34.27668381	0	49.85823059	25.40211487	71.7885437	729.4879761	4288.65301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027363002	-0.000505849	-0.018486623	108.7361755	34.4446907	-0.296875	49.85823059	25.40211487	69.56233978	729.4879761	4288.68801
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027360737	-0.000507214	-0.018538019	108.2526627	34.66719055	-0.5	49.85823059	25.40211487	69.56233978	729.4879761	4288.73801
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027359128	-0.000508194	-0.018574925	107.9669647	34.81703568	-0.098958336	49.85823059	25.40211487	69.56233978	729.4879761	4288.77301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027357697	-0.000509049	-0.018607151	107.9449844	35.00774765	-0.166666672	49.85823059	25.40211487	69.56233978	729.4879761	4288.80301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027356327	-0.000509916	-0.018639782	107.8570633	35.17575836	-0.412946433	49.85823059	25.40211487	69.56233978	729.4879761	4288.83301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027352989	-0.000511991	-0.018717922	107.7911377	35.4368515	-0.40625	49.85823059	25.40211487	69.56233978	729.4879761	4288.90301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027351618	-0.000512903	-0.018752195	107.5933304	35.53902054	-0.1484375	49.85823059	25.40211487	69.56233978	729.4879761	4288.93301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027348876	-0.000514761	-0.01882202	107.4614716	35.92498779	-0.143749997	49.85823059	32.95545959	69.56233978	729.4879761	4288.99301
0.4375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027347624	-0.00051555	-0.018851718	107.4834442	36.09980774	0.133223683	49.85823059	32.95545959	69.56233978	729.4879761	4289.01801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027342796	-0.000518615	-0.018967144	107.0219193	36.56069565	0	52.45718765	32.95545959	69.56233978	729.4879761	4289.11301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027340889	-0.000519943	-0.019017039	106.8021317	36.8172493	0.252232134	52.45718765	32.95545959	69.56233978	729.4879761	4289.15301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027337074	-0.000522321	-0.019106708	106.7362061	37.20321655	0.1171875	52.45718765	32.95545959	69.56233978	729.4879761	4289.22301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027333796	-0.0005244	-0.019185042	106.4285126	37.47339249	0.091346152	52.45718765	32.95545959	69.56233978	729.4879761	4289.28301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027329981	-0.000526692	-0.019271584	106.4285126	37.72994614	-0.162499994	52.45718765	32.95545959	69.56233978	729.4879761	4289.34801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027328432	-0.000527589	-0.019305503	106.3406067	37.72768021	0.149305552	52.45718765	32.95545959	69.56233978	729.4879761	4289.37301
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.02732569	-0.000529229	-0.019367438	106.0988464	37.82757187	-0.122596152	52.45718765	32.95545959	69.56233978	729.4879761	4289.41801
0.375	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027321696	-0.000531652	-0.019458964	105.6153412	37.90703583	-0.359375	52.45718765	27.17513084	69.56233978	729.4879761	4289.48301
0.40625	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027320385	-0.000532412	-0.019487716	105.6153412	37.95244598	-0.529166639	52.45718765	27.17513084	69.56233978	729.4879761	4289.50301
0.46875	-1.509980559	3.506721258	5.831150532	#NUM!	#NUM!	0.027315438	-0.000535327	-0.019597949	105.5933685	38.03644943	-0.5	52.45718765	27.17513084	68.948349	729.4879761	4289.57801
