Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.1009103954	14.24239878	5.51601488	127.1875	-2.018839759	0.46875	0.0334554166	20.98107593	92.8125	60.21875	0.5862368345	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	96.47914886	37.36592865	92.42118835	61.90168762	47.37482834	63.32453918	127.1883698	74.79036713	724.40802	454.7445068	5694.712076	 
0.01195974927	13.96890587	5.568251758	132.0625	-2.01960138	0.40625	0.05753439881	20.9748205	78.96875	56.5625	0.0001681584254	-1.420010686	1.212243676	0.2859618068	0.2860065699	20.97999954	0.03999999911	37.78613281	#NUM!	4.2543e-006	3.9379e-005	9.256215096	94.62648773	37.71978378	103.6801224	63.53414154	48.04813385	63.32453918	132.1015625	87.72115326	724.40802	577.3532715	5695.677076	 
-0.6301293373	15.18442992	3.403686136	369	-2.020601007	99	0.04456879301	20.99045908	77.15625	56.78125	-0.2551167905	-1.420010686	1.212243676	0.2859618068	0.2860162258	20.97999954	0.03999999911	37.78613281	94.21479034	-3.2447e-005	1.0274e-005	-0.3166461885	102.8605499	23.0568428	103.6801224	64.97989655	47.94526291	73.61962891	132.1015625	87.72115326	724.40802	577.3532715	5696.547076	 
-0.6592811942	19.74264513	0.6481908336	101.53125	-2.022338455	99.3125	0.05753439881	20.98420365	59.03125	42.875	-0.5507832766	-1.420010686	1.212243676	#NUM!	#NUM!	20.97999954	0.03999999911	37.78613281	94.21479034	#NUM!	#NUM!	#NUM!	133.738266	4.390896797	#NUM!	64.97989655	47.94526291	73.61962891	#NUM!	#NUM!	724.40802	#NUM!	5696.957076	 
0.01494968776	20.65428817	0.3478287864	128.34375	-2.021862442	99.40625	0.06741295561	20.9935868	67.0625	49.3125	0.0005654144916	-1.420010686	1.212243676	0.441429168	0.4416584373	20.97999954	0.03999999911	37.78613281	94.21479034	-8.4870e-005	9.5106e-005	-1.120616794	139.9138031	2.356220007	99.74453735	69.82074738	53.59866714	73.61962891	128.3827362	80.55892944	724.40802	499.488678	5697.487076	 
-0.0007474843296	20.62390007	0.3412991767	133.25	-2.017126111	99.1875	0.05074289101	20.98420365	86.75	56.125	0.0007927667466	-1.420010686	1.212243676	0.1546281874	0.1546574384	20.97999954	0.03999999911	37.78613281	94.21479034	-9.9204e-006	1.3051e-005	-1.315540075	139.7079468	2.311987877	111.0858841	71.51768494	49.68362427	73.61962891	133.2509766	96.19123077	724.40802	644.6654663	5698.282076	 
0.005232390482	20.59351197	0.3412991767	118.09375	-2.018435147	99.53125	0.05629957921	20.98107593	74.875	48.6875	6.5268e-005	-1.420010686	1.212243676	0.5295980573	0.5297145844	20.97999954	0.03999999911	37.78613281	94.21479034	-2.3663e-005	6.7809e-005	-2.865628004	139.5021057	2.311987877	108.5836716	67.47587585	48.66618347	71.74887848	118.0940399	88.65300751	724.40802	461.4812927	5700.022076	 
0.032889314	20.56312387	0.3412991767	146.78125	-2.019339572	96.4375	0.05444734981	21.00609767	69.40625	40.46875	5.1600e-005	-1.420010686	1.212243676	0.09791705757	0.09796735644	20.97999954	0.03999999911	37.78613281	94.21479034	-2.8353e-005	1.1126e-005	-0.3923940063	139.2962494	2.311987877	122.8434753	76.25189209	54.48713303	71.74887848	146.8355103	81.91146088	724.40802	672.2231445	5700.757076	 
-0.01270723436	20.62390007	0.3151807378	148.5625	-2.019886987	96.375	0.06803036541	20.97794822	67.15625	49.21875	-0.00196544826	-1.420010686	1.212243676	0.09791705757	0.09794927388	20.97999954	0.03999999911	37.78613281	94.21479034	-3.7290e-006	2.1561e-005	-5.781989574	139.7079468	2.135059595	122.8434753	58.0706749	41.27518463	71.74887848	146.8355103	81.91146088	724.40802	672.2231445	5701.617076	 
0.002989937318	20.68467628	0.3217103476	130.9375	-2.017030908	96.28125	0.04456879301	20.98733137	53.625	37.59375	0.000730292697	-1.420010686	1.212243676	#NUM!	#NUM!	20.97999954	0.03999999911	37.78613281	94.21479034	#NUM!	#NUM!	#NUM!	140.1196594	2.179291725	#NUM!	58.0706749	41.27518463	71.74887848	#NUM!	#NUM!	724.40802	#NUM!	5701.867076	 
